LOCATION,Country,VARIABLE,Variable,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,GDP,Flag Codes,Flags
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,59260.92249,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,58938.46484,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,58742.39243,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,59547.60729,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,59447.03332,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,59948.51185,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,60493.65419,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,60685.86139,,
NOR,Norway,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,61406.81367,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,14458.36849,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,14770.21541,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,15060.38953,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,15507.4085,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,16444.60529,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,17190.54785,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,18117.67681,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,18811.28229,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,19275.88121,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,18790.10257,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,19703.67621,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,20682.10514,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,21575.16221,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,22212.07487,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,22350.45935,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,22592.28914,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,22662.99371,,
CHL,Chile,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,22692.34967,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,32451.77243,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,33574.95612,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,33993.62807,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,34434.85427,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,34975.78086,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,35610.4121,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,36513.20351,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,37156.08368,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,36960.85644,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,35344.54734,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,35201.52803,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,34720.36898,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,33682.11744,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,33230.64657,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,33789.38804,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,35054.87303,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,36136.05576,,
ESP,Spain,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,37145.30282,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,45375.54325,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,45586.76357,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,45637.51672,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,45696.50845,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,46802.92375,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,47755.10565,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,49459.46661,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,49698.93816,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,49147.4485,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,46482.12939,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,47146.90526,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,47579.89495,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,47508.53186,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,47764.00604,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,48279.46914,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,49071.33053,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,49836.65032,,
DNK,Denmark,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,50628.32371,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,15587.14799,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,15788.46212,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,16024.29123,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,16611.26241,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,17471.18395,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,18090.54074,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,19223.09668,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,20584.19591,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,21458.99212,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,22042.50042,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,22817.39827,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,23956.61881,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,24336.76505,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,24696.01484,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,25527.47291,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,26527.44862,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,27359.7992,,
POL,Poland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,28678.38822,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,36169.21206,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,36230.20553,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,36196.64257,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,36682.43106,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,37461.82099,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,38078.41166,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,38594.04612,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,39188.94031,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,38740.72492,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,36645.51545,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,38178.91617,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,38198.08613,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,38853.99115,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,39699.33669,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,39870.33706,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,40406.1803,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,40700.32118,,
JPN,Japan,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,41561.25479,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,38505.12721,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,39459.10567,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,39382.54986,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,40039.12925,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,42771.27278,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,44971.49775,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,46025.40315,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,49188.16065,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,48911.42386,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,45625.16077,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,44223.79186,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,44914.6746,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,45255.79027,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,46675.41612,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,47123.5705,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,48854.11908,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,51377.26354,,
ISL,Iceland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,52490.54967,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,14993.40696,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,13908.74186,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,14606.88311,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,15226.53861,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,16485.49362,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,17749.86623,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,18784.71175,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,19499.25745,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,19420.67713,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,18261.73304,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,19553.04758,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,21447.85163,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,22190.56946,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,23796.61358,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,24750.14116,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,25978.21076,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,26528.68584,,
TUR,Turkey,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,28217.87875,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,40419.6014,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,41129.7691,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,41110.05162,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,40827.91642,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,41159.33809,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,41581.92196,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,43282.78767,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,44839.17234,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,45332.95562,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,42961.63259,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,44764.54357,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,46435.46091,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,46668.46253,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,46821.38695,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,47641.78921,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,47932.22889,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,48572.49934,,
DEU,Germany,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,49579.94419,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,37122.59462,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,37819.81103,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,38032.88102,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,38131.0693,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,38737.11029,,
EA17,Euro area (17 countries),GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,39241.07005,,
