COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Land,Flag Codes,Flags
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,17.738,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,17.738,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,17.699,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,17.777,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,17.717,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,17.647,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,17.689,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,17.654,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,17.741,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,17.77,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,17.731,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,17.713,,
ARM,Armenia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,17.717,,
